name	Biocide	Metal	Heat	Virulence	Acid
MH257753	qacL	merC,merP,merR,merT			
CP011623		ncrA,ncrB,ncrC,ncrY,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
CP024064					
CP037466					
CP002846					
CP030389		cadD		sed,sej,ser	
MG598814					
CP002142					
CP035333					
CP015445					
CP002242					
GU363949				ehxA,espP,etpD,katP,toxB	
CP001297					
NC_011377					
AY258503				ehxA,epeA,espP,iha,saa,sab,subA,subB	
CP044201					
MG372114		terD,terW,terZ			
CP034579					
JF343536					
CP037088					
CP004094					
NC_010928					
HQ540672					
CP018717					
NC_023142					
KJ801833					
MH053445		merR			
CP008737					
CP042581	qacEdelta1				
NC_005322					
CP026927					
CP032092					
CP002489					
NC_011972					
CP003484					
CP000621					
NC_021875					
KY595969					
CP010879					
CP020888					
CP013223					
KF992018	qacEdelta1				
MH909340		merC,merP,merR,merT			
CP020344					
CP010721					
CP019578				cpb2	
KJ413946					
CP011658					
CP006375					
HQ891317					
CP037473					
CP000940					
CP030773				capU,ipaD,ipaH9.8,sepA,virF	
CP029360					
CU468232					
CP006038					
CP032293					
KT351734					
CP027566					
CP026507					
CP024209					
CP018876					
CP035222					
CP014824					
CP015112					
CP031084					
CP006703					
KX523903					
CP026215					
NC_005205					
CP034094					
AF074611					
CP002412					
NC_016942	qacA,qacR	cadD			
CP026335					
NC_014556					
MG212497					
CP042084		mco			
NC_021155	qacL				
CP016599					
KX928752					
NC_008487					
KU744946		merA,merD,merR,merT			
CP003744					
AP006719					
CP016008					
AY860110					
CP042340					
NC_019433					
CP013914					
CP015297					
CP042523					
CP034833					
CP032197		ncrA,ncrB,ncrC,ncrY			
CP034055					
MF564291	qacEdelta1	merD,merE,merF,merP,merR,merT			
CP012385		tcrB			
CP020413					
CP011496					
CP032344					
NC_019731					
CP022732				iroB,iroC,iroD,iroE,iroN,iss	
NC_019939					
CP034825					
CP001512					
CP042375					
KT982618					
CP020969					
KT352923					
CP016631					
NC_012882					
NC_007100	qacEdelta1				
CP027797					
NC_016846		merC,merP,merR,merT			
NC_014157					
CP015597					
NC_009471					
KF220658					
AY232671					
AY458016					
CP004040					
NC_015597					
CP041374		terB,terC,terD,terE		iroN,iucA,iucB,iucC,iutA,rmpA,rmpC,rmpD	
KT317613					
FN649416					
CP008734					
CP025866					
CP000604	qacEdelta1	merA,merB,merD,merE,merP,merR,merT			
CP022232					
MK376339					
NC_019341					
CP041227					
FN429029					
AP019387	qacEdelta1	merP,merR,merT,silE,silR,silS			
MF627445	qacEdelta1,qacL	merA,merB,merD,merE,merP,merR,merT			
MG197498					
CP034391					
CP032463					
CP023025					
CP003371					
CP042526	qacEdelta1,qacG2				
CP007231					
JX442974	qacEdelta1	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP033209					
MF622050		cadD		sed,sej,ser	
CP032448		merA,merB,merD,merE,merP,merR,merT			
CP029350					
CP027699					
MH917281					
CP002482					
CP021046					
EU697813					
GQ900432	qacC				
CP014473					
CP015805					
NC_004939					
CP013996					
CP009334					
JF268689					
CP035496					
LT985299					
HE603228					
AP018211					
NC_019737					
CP012732				ipaH1	
CP000427					
CP035469					
CP028321				senB	
NC_017169					
CP019561		pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS		tsh	
CP019982					
CP041226					
NC_012501					
NC_017041					
CP041645		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP044494					
NC_003273					
CP010363		ncrA,ncrB,ncrC,ncrY			
FJ223607					
CP001134					
LC506718	qacEdelta1				
NC_011890					
AB237655					
CP022289					
CP003105					
CP035019					
CP015818		cadD			
HF565445					
CP039920					
CP041527					
CP002354					
KY128484					
CP020087				capU,ipaD,ipaH9.8,sepA,virF	
CP043618					
CP042532	qacEdelta1,qacG2				
CP037102					
KT896504		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP012254					
CP035398					
CP042023					
NC_019387					
CP010192					
CP045037					
CP016253					
MN433456					
CP004092					
NC_013545					
CP010744					
HG796283					
CP000324					
CP040073					
AP014825					
CP010703					
CP042900					
CP042367					
CP029801					
CP021916					
CP026749					
JQ418535					
NC_020953					
CP000889					
CP032924					
CP012017					
CP003769					
CP024287		arsA			
NC_020950					
NC_023056					
CP010416					
MF344583	qacEdelta1,qacL	merA,merC,merD,merE,merP,merR,merT,pcoS,silR,terD,terW,terZ			
CP029978	qacEdelta1			iucA,iucB,iucC,iucD,iutA	
CP000043					
CP023785					
CP023852					
KR653209	qacEdelta1	merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ			
LC506720	qacEdelta1				
CP002492					
CP007647					
CP012705					
JX627583					
CP011053					
CP032809				ehxA,espP,etpD,katP,toxB	
KM051846					
CP015395		merC			
NC_011514					
CP045332					
NC_023325					
CP019272					
LN794247	qacEdelta1				
NC_005211		merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ			
HG796436					
CP035808					
CP001378					
NC_017497					
CP004365					
CP032988	qacL	silA,silB,silC,silE,silF,silP,silR,silS			
AP017619					
CP031122	qacEdelta1				
CP022119					
FR714836					
CP014288					
KC542383					
HG796394					
CP040538					
CP043218					
NC_013391					
CP032380		merA,merB,merD,merE,merP,merR,merT			
CP001311					
CP030247	qacA,qacR	cadD			
NC_014025					
MG557852					
CP044799					
CP031005					
NC_020958					
MK533136					
NC_019686					
CP020530					
GQ900447		cadD		sed,sej,ser	
CP035572					
CP031797					
NC_017284					
LT994840	qacEdelta1	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP012007	qacEdelta1				
CP001912					
CP012016					
CP018709					
CP013976					
NC_002109					
KX353854					
CP011607					
CP024543		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
AP018213					
MG946761					
MG764554	qacEdelta1	merA,merD,merE,merR,merT			
CP034556					
NC_016967					
NC_004349					
CP015284					
KX863568	qacEdelta1				
CP023348				ltcA	
NC_014466					
CP035634		terD,terW,terZ			
CP041547	qacEdelta1	merC,merP,merR,merT			
CP030584		cadD			
CP020974					
CP020976					
CP001567					
CP030502	qacC				
AP018574					
CP040929					
CP033025					
CP036468					
CP033399					
KC788287					
CP022292					
CP024392					
KR822246		arsA,arsD,arsR			
CP021065					
MG197490					
CP015386	qacEdelta1	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP031261					
AP018710					
FJ234438					
CP016696					
CP018422					
CP023681					
KY362370					
CP045765					
DQ917780					
LN623683					
HE603235					
CP023782					
CP003975					
CP027249					
CP012124					
CP033916					
CP044182					
CP012990					
CP030466		cadD			
CP038261					
KM051986					
CP015616					
CP014089					
NC_022656					
KY000053					
NC_017643				astA,hlyA-alpha	
NC_001854					
MF766019					
CP010878					
JN102343					
NC_019366					
AP018720					
AY995189					
MF150119					
NC_012178					
KF494257					
CP041542	qacEdelta1				
CP018723					
CP025574				aap,aar,aatA,agg3B,agg3C,agg3D,agg5A,aggR	
JX668989					
NC_020287					
CP026022		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terB,terC,terD,terE		iroB,iroC,iroD,iroN,iucA,iucB,iucC,iutA,rmpA,rmpA2,rmpC,rmpD	
MF353156	qacEdelta1				
CP036760					
CP001259					
CP012197	qacEdelta1			iucA,iucB,iucC,iucD,iutA,senB	
CP012428					
CP033785					
CP028955		merA,merD,merR,merT			
NC_012515					
CP019050					
CP021406					
CP045018					
AP019555					
CP005946					
KT351736					
CP029178					
MK376348					
LT853881					
CP007610					
HE579074	qacA,qacR	cadC,cadD			
CP015122					
NC_012269					
CP044828					
CP037077					
CP014812					
CP025339					
CP033210					
DQ318776					
HM021327					
CP003162					
CP020346					
CP040784					
CP009912					
CP032189	qacEdelta1				
CP030478					
CP023157					
NC_005245					
DQ390458	qacEdelta1				
NC_012248					
KU932034					
CP001495					
CP021792					
CP004867					
CP008991					
CP035483					
CP028969					
AB605179	qacEdelta1	merR			
NC_009476					
NC_020915					
CP021546					
NC_020303					
MG601057	qacEdelta1	merC,merP,merR,merT			
CP018853					
NC_019888	qacEdelta1,qacF				
CP038104					
JQ319774					
JQ418539					
CP035508					
AP018176					
MG288678					
CP002386					
CP010454					
CP015456					
NC_013366				ehxA	
LN866850					
CP036926					
EU350088					
CP012278					
CP009015					
NC_010540					
CP028648					
CP031296					
NC_001772					
CP014357					
CP003438					
FJ666132					
CP017657					
CP037252					
CP028037					
AF244083					
CP037236					
CP039328					
KT900040					
CP020939					
CP027106					
CP025127					
CP035216		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP019314					
CP010801		merA,merD,merE,merP,merR,merT			
CP009113					
CP002639					
NC_022050					
CP018045					
CP021464	qacEdelta1				
MK033581					
NC_015322					
DQ499634					
GQ484955					
AP009485					
LT985286					
CP014450					
KT223769					
CP026789				sepA,virF	
MK372385					
CP032843					
NC_011960					
MK461931	qacEdelta1,qacL	pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ			
CP022153					
CP024054					
CP018348					
LN879503					
NC_013167					
NC_007142					
MF381176					
CP016402					
NC_022348					
AJ577854					
X62475					
AF492591					
CP031137	qacEdelta1				
CP042474					
CP030213					
CP026224					
CP017655					
NC_014015					
KT900037					
CP003052					
CP014319					
KC306506					
U40997					
NC_015382					
CP028628				ehxA,espP,etpD,katP,toxB	
CP045225					
KU159086					
MG387191	qacEdelta1	merC,merP,merR,merT			
CP018231					
AP011959					
AY386314					
CP009033					
NC_023906		merC			
CP014697		arsA,arsD,arsR,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
AY223810					
CP028489					
CP027791					
CP015394	qacEdelta1				
CP001438					
J01749					
KJ776583					
FN392237					
CP027521				cdtB,cnf2,iucA,iucB,iucC,iucD,iutA	
CP042423					
CP020986					
GU949535					
CP001038					
AP012039					
CP019994					
MH648141		merC,merP,merR,merT			
CP036786					
CP043219	qacEdelta1	merC,merP,merR,merT			
CP003748					
CP040738					
NC_009469					
CP026574					
CP027185					
AP014939	qacEdelta1	merC,merP,merR,merT			
CP036551					
CP020049	qacEdelta1	merR			
KY471628					
KM052220					
CP015353					
CP031117					
MF152729					
CP011338					
CP021019					
CP035664					
KJ812998					
LT984691					
MH067970					
KX524525					
CP031400					
CP006756					
CP015291					
CP020862					
MH671358					
LR134431					
CP002832					
MK412914					
CP019993					
NC_008759					
CP044265					
CP031572					
AP018306					
CP018775				iroB,iroC,iroD,iroE,iroN,iss,iucA,iucB,iucC,iucD,iutA,tsh	
CP031006					
M13761					
CP016390					
CP045559					
CP013559					
CP017419					
CP014974					
CP031559					
CP007649					
CP035213					
JN861072	qacEdelta1				
CP028862					
CP016692					
CP019351					
CP010155					
CP011490					
CP039566					
KM112087					
HG796802					
HE603213					
CP029733					
CP035316					
KJ588780		merA,merD,merE,merP,merR,merT			
CP019763					
NC_009781					
CP008842		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
NC_007209					
AP018294					
CP039578					
MH220286	qacEdelta1,qacG2				
KF831355					
CP020903		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP021778		ncrA,ncrB,ncrC,ncrY			
CP042617	qacL				
LT985234	qacEdelta1	merA,merD,merE,merR,merT			
CP019282	qacEdelta1			cvaC,iroB,iroC,iroD,iroE,iroN,iss,iucA,iucB,iucC,iucD,iutA	
CP000657					
KY498026					
CP017698					
NC_017657				etpD,nleA	
CP008717					
CP010193					
NC_012690	qacEdelta1	merA,merB,merD,merE,merP,merR,merT			
CP019897					
NC_012555	qacEdelta1	merA,merD,merE,merR,merT,pcoS,terD,terW,terZ			
NC_019742					
CP033395					
CP012289					
JX424423					
CP006633					
CP017447				ehxA,espP,etpD,katP,toxB	
CP024419					
CP026396					
CP031737					
CP045341					
KY513280					
CP034066					
NC_017541		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS		iroB,iroC,iroD,iroN,iucA,iucB,iucC,iutA,rmpA,rmpC,rmpD	
CP022268					
CP020886					
AP014804				bfpA,perA,toxB	
CP020695					
CP000652					
MG594798					
CP039560					
KY000041					
DQ185140					
CP041164					
CP044529					
NC_011215					
CP020938					
CP019261	qacL				
CP016488					
CP021697		pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP045343					
CP006817					
CP024790					
NC_019136					
AP011168					
NC_012439					
CP025888					
NC_021489					
CP017084	qacE				
CP015389					
KF364953					
CP003367					
CP028170	qacEdelta1	merC,merP,merR,merT			
NC_011102					
MG299136					
MF953243					
CP030227					
KR091911	qacE,qacEdelta1	merC,merP,merR,merT			
AB088224					
NC_010077		arsB,arsC,arsR,cadD		sel30	
CP015833	qacEdelta1,qacL	merC,merP,merR,merT,terD,terW,terZ			
NC_020946					
HG796296					
KP061858					
CP019878					
CP042329					
CP011063					
NC_007706					
CP041001				aap,aar,aatA,aggA,aggC,aggD,aggR,sepA	
CP042618					
AJ871638					
CP003616					
CP019211					
GQ900390		cadD		sel30	
KX783441					
NC_021060		cadD		sed,sej,ser	
CP012838					
CP013575					
CP013337					
AP011138					
CP019453					
CP038162					
CP032169		ncrA,ncrB,ncrC,ncrY,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
CP039977					
CP044660					
CP010002					
NC_019337					
CP013482					
CP002196					
NC_004464	qacEdelta1				
AB366442	qacEdelta1				
CP016489					
CP024586					
CP016970					
CP009870					
CP014101					
CP034956	qacEdelta1				
KX149097					
NC_017412					
CP044645					
CP000397					
MH569711					
LN831185	qacEdelta1	merC,merP,merR,merT			
CP030631	qacC				
CP026636					
CP000843					
MH909330	qacE	merA,merD,merE,merR,merT			
CP045060					
CP040874					
KY657477					
MK477604					
AB169977					
CP024491					
CP034768					
CP037059					
CP035158					
CP020095					
CP024839					
AF047696					
AB600171					
NC_022603					
CP013270					
NC_021722					
CP010768					
CP006802					
CP040897					
CP028556					
CP041273					
CP030068					
CP042561					
CP039919					
CP002760					
MH595533					
CP025431					
NC_015462					
CP018727					
CP014629					
CP000550					
CP024114					
CP032454					
CP032994					
CP011788					
CP029921					
AP018757		arsA,arsD,arsR,ncrA,ncrB,ncrC,ncrY,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP034312					
CP018238				ehxA,espP,etpD,katP,toxB	
CP030324		cadD			
KM583813					
AM180253					
CP006737				capU,ipaD	
CP002863					
CP030841					
KY270852	qacEdelta1	merA,merD,merE,merR,merT,silR,terD,terW,terZ			
KY595962					
CP027674				ehxA,senB	
CP034017					
AB972538					
EU372836					
CP036158					
CP019840		terD	hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
CP042496	qacEdelta1,qacG2				
CP007123					
NC_021989					
NC_004555					
LN867111					
CP041157					
CP034896					
KY093014					
CP033558					
CP037496					
CP016864		merR			
KT781681					
GQ410978					
CP028636					
NC_015705					
CP010810					
CP012008					
CP011408					
CP023417		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terB,terC,terD,terE	hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
NC_019241					
CP010232	qacEdelta1			cvaC,iroB,iroC,iroD,iroE,iroN,iss	
CP001963					
KU356480	qacEdelta1	merA,merD,merE,merR,merT			
CP009835					
CP025589					
CP035302					
CP028796		merC,merP,merR,merT			
KP691636					
CP013710					
NC_007901					
NC_019180					
CP001651					
CP002366					
CP031202					
CP021956	qacEdelta1				
KC812101					
CP017026					
CP019654					
CP020844					
CP035635	qacEdelta1				
KY964068					
CP002072					
CP021695	qacEdelta1	merA,merC,merD,merE,merP,merR,merT			
CP044049					
AY394561					
NC_004954					
LR134411					
KX257265					
CP028606				ehxA,espP,etpD,katP,toxB	
CP012445					
MH107030					
CP026086					
CP010662					
AY941099					
JX202564					
AP015032					
CP015180					
KF740634					
CP021709	qacE	merR			
CP040989					
CP036443		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
NC_009329					
CP021083					
CP030348					
CP018462					
LN713926					
NC_018688					
KY486775					
CP006909					
CP000535					
CP003138					
CP016186					
KX570748					
CP009988					
AF068250					
KF498971					
CP022767					
CP010021					
CP013201					
CP021357					
CP043528					
CP019004					
CP021460					
KY014466	qacE	merA,merB,merD,merE,merP,merR,merT			
CP014120					
NC_019183					
KU932026					
NC_019104		silE,silR,silS			
CP009584					
CP027799					
CP014547					
MN232201					
CP021899	qacEdelta1,qacF				
CP045022					
CP000457					
NC_018963		cadD			
CP010128					
NC_019762					
CP036957					
CP000996					
KY000057					
AB256957					
CP042422					
AP018584					
CP035559					
HQ202266					
NC_019376					
NC_015461					
CP033124					
CP024483		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP013564					
CP018108					
CP006653					
NC_018146					
CP015197					
CP011829		tcrB			
NC_019754					
NC_006855					
CP020908					
LN865144					
LT635656					
CP041102					
CP016564					
NC_019088					
NC_013297					
CP026119					
LS992176	qacEdelta1				
NC_017925					
CP016323					
CP017294					
KT896499					
CP016740					
AP018330					
CP002949					
LT985269					
EF690364					
KY984045					
AP018197					
AP019526				senB	
CP021045					
CP002984					
CP030388	qacC				
CP035013					
CP008931					
CP003517					
CP032267					
CP001536					
CP029847					
NC_021087	qacEdelta1				
AP021850					
CP018636					
NC_019132					
NC_019169					
CP035347		silB,silC,silF,silP			
CP016296					
NC_018423					
NC_015472					
AP014805					
NC_014617					
CP009722					
NC_017203					
CP026176		merD,merE,merP,merR,merT			
CP001466					
CP024474					
CP021051					
CP012295					
CP018860					
KM083064	qacEdelta1				
CP015624					
CP028904					
CP009689					
MK477603		terD,terW,terZ			
CP021014					
CP014058		arsC			
CP028817		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP009065					
NC_021731					
CP040427					
NC_019304					
EU784088					
KU605240	qacEdelta1	merA,merB,merD,merE,merP,merR,merT			
CP011629					
CP003576					
CP044626					
CP037085					
NC_017407					
CP033755					
CP029791					
CP026274		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP021551	qacEdelta1	merR			
CP026191					
KC999035	qacEdelta1				
NC_020212					
CP000640					
CP015123					
KX711707					
NC_017180					
AP012602					
NC_017373					
KR905385					
CP011046					
KR014105	qacEdelta1				
CP010955					
NC_019432					
CP032939					
KY075653					
CP019579					
KX129782	qacEdelta1,qacL	merC,merP,merR,merT,terD,terW,terZ			
KR262062					
CP029229					
KX815983	qacEdelta1	merA,merB,merD,merE,merP,merR,merT			
NC_020947					
NC_020290					
CP011353					
NC_019558					
CP028891					
NC_004562	qacJ				
NC_006881					
MK167988				capU	
CP010971					
KX214670					
CP009669					
CP003611					
NC_011651					
CP018967					
CP039400					
AP018544					
CP021337				ehxA,katP	
NC_021910					
CP034710					
KT896502					
CP017709					
CP020417					
CP042646					
CP012574					
AY230134					
CP040385					
CP033559			trxLHR,yfdX2		
AY172687					
CP023384				cvaC,iroB,iroC,iroD,iroE,iroN,iss,mchF	
CP018978					
CP015328					
CP016711					
CP039592					
CP037257					
CP010385					
CP023893		arsA,arsD,arsR,ncrA,ncrB,ncrC,ncrY,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
KX807610	qacEdelta1				
CP014177					
AP014570					
CP009356					
CP045323					
AP019855					
BX571964					
CP017591					
CP002909					
CP028667				ehxA,espP,etpD,katP,toxB	
KM659092					
CP023440		merR			
CP014240					
CP035027					
CP000318					
CP006747					
CP040707					
CP010731					
CP015358					
CP022261					
FN429022					
CP020063					
AM261282	qacEdelta1				
KT989376					
LR134414					
CP018449					
NC_019167					
CP045364					
MK396843		arsA,arsD,arsR,merC,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
NC_020292					
MG557854					
CP027391				ehxA,espP,katP,toxB	
CP006967					
CP021492					
CP023370					
CP014988					
CP040541		merC,merP,merR,merT,silE			
JX469827					
CP041715					
AE000785					
AP013065					
KX443397					
CP024250	qacEdelta1	merC,merP,merR,merT			
KC340959		merC,merP,merR,merT			
CP015795					
KT725788	qacEdelta1				
CP037230					
CP010956					
CP042619				astA,ltcA	
CP031719					
CP004362					
CP013856					
CP020593					
CP024460					
KU341381	qacE,qacL	terD,terW,terZ			
CP037232					
CP026049		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP001411					
CP025255					
CP024888					
CP036783					
CP000648		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP014775	qacEdelta1	merC,merP,merR,merT			
NC_009596					
CP021745					
CP045026					
NC_023916					
NC_005026					
CP003076					
AP018324					
CP037744		merC			
LS992177	qacEdelta1				
CP021815					
CP020343				capU,ipaH9.8,sepA,virF	
AE017286					
CP010358					
CP029573					
CP041059					
AP011150					
CP038275					
CP017955					
NC_025019					
CP016037					
CP010864					
CP016165					
CP045091					
MH316134					
HQ328804					
CP016641					
CP015643					
AY362554					
KT693145					
NC_022345					
NC_017498					
NC_019328					
CP016512					
CP020721					
AP014871					
CP015825					
CP035009					
KY296095					
LR134415					
CP030637		cadD			
NC_019752					
JF968540					
CP001395					
JX442973					
KJ951051					
CP043050					
CP028657					
CP002053					
CP026829				capU,ipaD,ipaH9.8,senB	
CP028867					
MG299133	qacEdelta1				
KY270849	qacEdelta1	merC,merP,merR,merT			
CP001094					
CP037226					
CP028518					
AP018675					
CP023360					
CP010857					
CP022576					
U85507					
MG053313	qacEdelta1	merC,merP,merR,merT			
CP013208					
NC_015377					
NC_013541					
CP009047					
NC_022243					
CP023148					
AB534719					
CP022249					
CP030249					
CP021176					
CP003449					
LT985307					
CP001461					
EF015636					
CP001569					
NC_015180					
CP037080					
CP044511					
MK412919					
MG825380					
AP014863					
CP019193					
CP001583					
HG796307					
CP023389					
CP013474					
NC_015147					
CP028474					
CP015246				ehxA,epeA,iha	
CP004032					
CP039855					
CP037432					
CP002936					
CP026397		ncrA,ncrB,ncrC,ncrY,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
CP012803				ehxA,espP,etpD,katP	
CP030554	qacC				
NC_015515					
MF398271		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terB,terC,terD,terE		iroB,iroC,iroD,iroN,iucA,iucB,iucC,iutA,rmpA,rmpC,rmpD	
HG796789					
NC_006277					
CP003267					
JF308630					
CP014069					
MK973086					
KY000051					
CP023379					
U32369					
KY693674					
CP037907					
NC_001904					
CP018104					
NC_023328					
JX469832					
JX668987					
CP036954					
CP013153					
HE603230					
CP024374					
LT985314					
NC_019306					
LR134432					
MK933268		cadD			
LN908840				astA,capU,sta1	
CP044674					
CP037241					
NC_009475					
AB265740					
NC_013937					
NC_002143					
CP002611					
CP013602					
CP013770					
CP026147					
CP012061					
MF141039	qacEdelta1,smr				
CP015618					
CP021918					
CP032205					
CP010697					
CP033695					
Z74787					
CP042118					
CP035323					
CP042550					
CP015022				ehxA,espP,etpD,katP,toxB	
MN232208					
AF188935					
CP014479					
AF409136					
CP026560					
MK262712	qacE,qacL	terB,terC,terD,terE			
CP003110					
LN999989					
AP018261					
CP016925					
CP020340					
CP013576					
CP026733				senB,virF	
NC_020985					
CP010365					
AP018521					
CP024395					
CP032292					
NC_010685					
AP017933					
CP016690					
CP016812		merA,merD,merR,merT			
NC_018512					
CP028673				ehxA,espP,etpD,katP,toxB	
CP001180					
CP036742					
CP043508					
NC_019151					
CP022246					
CP040398	qacEdelta1				
KY000052					
CP016164					
DQ889679					
CP030176				mchF	
CP009604					
CP019790					
CP021168	qacEdelta1	merA,merD,merE,merR,merT			
MK410117					
CP029362					
MF062700					
CP023845	qacEdelta1				
CP040737					
CP015816				ehxA,espP,etpD,katP,toxB	
U81610					
CP003671					
NC_019783	qacEdelta1	merC,merP,merR,merT			
MF788071	qacEdelta1	merA,merD,merE,merR,merT,pcoS,terD,terW,terZ			
CP034735					
CP039896					
CP032425				iucA,iucB,iucC,iucD,iutA	
CP029143		arsA,arsD,arsR,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP024541					
CP019297					
CP025427					
CP039481					
NC_000906					
CP003288					
MG288679	qacEdelta1	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP024895					
CP035142					
AP018571					
AP018494					
HE654725					
CP031772					
NC_006816		merC,merP,merR,merT			
CP011833					
NC_016936					
CP018435					
AP011144					
NC_016813					
NC_022042					
HE792893					
CP032180	qacEdelta1	merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS			
MK848866					
CP042147					
EU574928					
U77780					
CP001202					
CP001884					
CP002762					
NC_011418					
CP042419					
NC_011760					
CP005999					
NC_017649					
CP001709					
CP021658					
NC_010478					
CP026508					
AB987830					
CP037497					
NC_017225					
HG796321					
CP010754					
NC_019261					
AB040121					
CP030609	qacC				
CP024446					
JF274991	qacEdelta1	merR			
HQ170521					
LR134255					
AE016855					
AF152923					
GQ484956					
CP032813					
CP018385					
NC_020918					
CP007185					
CP003927					
CP034480					
CP006926		ncrA,ncrB,ncrC,ncrY			
KY887593	qacEdelta1,qacG2	merC,merP,merR,merT			
MH681289	qacEdelta1	merD,merE,merP,merR,merT,terB,terC,terD			
LR134448					
D13972					
CP038619					
CP018208					
CP025843					
LT985316					
CP021466					
CP027121					
NC_021277					
AM886060					
CP007622					
KT223780					
CP042207					
CP031267					
CP024514					
